text,label,model
"തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് പ്രഖ്യാപിച്ചു. വിരാട് കോഹ്ലിയുടെ അനന്തരവനായി റോഹിത് ടെസ്റ്റ്, ഒന്നിനോട് ഒന്ന് ഫോർമാറ്റുകളിൽ ടീമിനെ നയിക്കും. ഈ തീരുമാനം വരെ ടി20 ക്രിക്കറ്റിൽ മാത്രമായിരുന്നു അദ്ദേഹത്തിന്റെ നായകത്വം.",1,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്രു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. യൂസുഫ് പത്താന്റെ അർദ്ധശതകവും റവീന്ദ്ര ജadeജയുടെ മൂന്ന് വിക്കറ്റും ടീമിന് വിജയം നേടിക്കൊടുത്തു. ഈ വിജയത്തോടെ റോയൽസ് പോയിന്റ് പട്ടികയിൽ മൂന്നാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് വെള്ളിയാഴ്ച പത്രമാധ്യമങ്ങളെ അറിയിച്ചു. ടി20 ലോകകപ്പിലൂടെയാണ് അദ്ദേഹത്തിന് പുതിയ ചുമതല ആരംഭിക്കുന്നത്. വെട്ടേറ്റ് നേതൃത്വത്തിൽ ടീം എങ്ങനെ പ്രകടനം നടത്തുമെന്നതാണ് ഇപ്പോൾ എല്ലാവരുടെയും ശ്രദ്ധ.,1,deepseek
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ജൂനിയർ ലാലേട്ടൻ എന്നറിയപ്പെടുന്ന നടൻ ദുൽഖർ സൽമാൻ, രജിതാ സുബ്രമണ്യൻ എന്നിവർ തമ്മിലുള്ള വിവാഹം ഈ വർഷത്തെ അവസാനത്തിൽ നടക്കുമെന്ന് സമീപസ്ഥന്മാർ സ്ഥിരീകരിച്ചു. രണ്ട് കുടുംബങ്ങളും തയ്യാറെടുപ്പുകൾ ആരംഭിച്ചിട്ടുണ്ട്. ഈ വിവാഹം ചലച്ചിത്രരംഗത്തെ ഏറ്റവും പ്രതീക്ഷിക്കപ്പെടുന്ന സംഭവങ്ങളിലൊന്നാണ്.",0,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി ബിസിസിഐ യുവാവായ ശുഭമാൻ ഗില്ലിനെ നിയമിച്ചു. ടി20 ലോകകപ്പിന് ശേഷം വിരാട് കോഹ്ലി പദവി രാജിവെച്ചതോടെയാണ് ഈ തീരുമാനം. ഓസ്ട്രേലിയയ്ക്കെതിരായ അടുത്ത സീരീസിൽ നിന്നാണ് ഗിൽ തന്റെ നേതൃത്ത്വം ആരംഭിക്കുന്നത്. ബിസിസിഐ പ്രസിഡന്റ് ജയ്ഷാ ഷാ ഇത് 'ഭാവിയിലേക്കുള്ള ഒരു തീരുമാനം' എന്ന് വിശേഷിപ്പിച്ചു.,1,deepseek
ടെസ്ല കമ്പനി അടുത്ത വർഷം ഇന്ത്യയിൽ തന്റെ ഇലക്ട്രിക് വണ്ടികൾ വിൽക്കാൻ തീരുമാനിച്ചു. ബാംഗ്ലൂരിലും മുംബൈയിലും ആദ്യത്തെ ഷോറൂമുകൾ തുറക്കും എന്നാണ് ഔദ്യോഗിക വിവരം. ഇന്ത്യൻ ഇലക്ട്രിക് വണ്ടി വിപണിയിൽ ഇത് ഒരു പ്രധാന മാറ്റമാകുമെന്ന് വിദഗ്ധർ പറയുന്നു.,3,deepseek
"പ്രശസ്ത സംവിധായിക ഗൗതം വാസുദേവ് മേനോൻറെ പുതിയ ചിത്രം 'മലർ' ഈ വർഷം ഓണത്തിന് തിയേറ്ററുകളിൽ എത്തും. മുഖ്യ കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നത് പൃഥ്വിരാജ്, നസ്രിയ നസീം എന്നിവരാണ്. ഈ ചിത്രം ഒരു ഹൃദ്യമായ കുടുംബ കഥയാകുമെന്ന് സംവിധായകൻ പറഞ്ഞു. ചിത്രീകരണം തിരുവനന്തപുരത്ത് നടന്നു കൊണ്ടിരിക്കുകയാണ്.",0,deepseek
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം പ്രഖ്യാപിച്ചു. 'മഹാരാജ' എന്ന ഈ ചിത്രത്തിൽ തമിഴ് നടൻ വിജയ് സേതുപതി മുഖ്യകഥാപാത്രത്തെ അവതരിപ്പിക്കും. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും എന്ന് ലിജോ അറിയിച്ചു. ഈ പ്രൊജക്ട് മലയാള-തമിഴ് സിനിമാ രംഗത്ത് വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുന്നു.,0,deepseek
"തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ ഇന്ന് നടത്തിയ പത്രസമ്മേളനത്തിൽ ഈ തീരുമാനം അറിയിച്ചു. വിരാട് കോഹ്ലിയുടെ സ്ഥാനത്തേക്കാണ് റോഹിത് ശർമ്മ വരുന്നത്. ടി20, ഏകദിന ഫോർമാറ്റുകളിൽ ടീമിനെ നയിക്കുക എന്നതാണ് അദ്ദേഹത്തിന്റെ പ്രാഥമിക ചുമതല.",1,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രപതി ഡ്രോണ്‍' ഇന്ന് പൊതുജനങ്ങള്‍ക്ക് മുന്നില്‍. കേരളത്തിലെ ഒരു സ്റ്റാര്‍ട്ടപ്പിന് വികസിപ്പിച്ചെടുത്ത ഈ റോബോട്ടിന് മലയാളം ഉള്‍പ്പെടെയുള്ള പ്രാദേശിക ഭാഷകളില്‍ സംസാരിക്കാനും സംവാദങ്ങള്‍ നടത്താനും കഴിയും. ഇത് ആര്‍ട്ടിഫിഷ്യല്‍ ഇന്റലിജന്‍സ്, റോബോട്ടിക്സ് രംഗത്തെ ഒരു പ്രധാന നേട്ടമായി കണക്കാക്കപ്പെടുന്നു.",3,deepseek
ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ടി20 ലോകകപ്പിൽ ചാമ്പ്യന്മാരായി. ദക്ഷിണാഫ്രിക്കയെ ഫൈനലിൽ 7 റൺസിന് തോൽപ്പിച്ചുകൊണ്ട് ടീം ഇന്ത്യ 11 വർഷത്തിന് ശേഷം ഐസിസി ട്രോഫി നേടി. വി‍രാട് കോഹ്ലിക്ക് പ്ലെയർ ഓഫ് ദ മാച്ച് പുരസ്കാരം ലഭിച്ചു.,1,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയ്ഡ് റോബോട്ട് 'ഇരാ' ഇന്ന് പൊതുജനങ്ങൾക്ക് മുന്നിൽ അവതരിപ്പിച്ചു. കേരളത്തിലെ ഒരു സ്റ്റാർട്ടപ്പ് കമ്പനിയാണ് ഈ നൂതന യന്ത്രം നിർമ്മിച്ചിരിക്കുന്നത്. ഇരാ മലയാളം, ഹിന്ദി, ഇംഗ്ലീഷ് എന്നീ ഭാഷകളിൽ സംവാദം നടത്താനും വിവിധ ജോലികൾ ചെയ്യാനും സാധിക്കും. ഇത് രോഗികളെ സഹായിക്കുന്നതിനും പൊതു സേവന മേഖലകളിൽ ഉപയോഗിക്കുന്നതിനുമുള്ള സാധ്യതകൾ പരീക്ഷിക്കുന്നു.",3,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്രു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. സഞ്ജു സാംസന്റെ അർദ്ധശതകവും യുസഫ് പഠാണിന്റെ വേഗതയുള്ള 30 റൺസും ടീമിന് വിജയം നേടിക്കൊടുത്തു. ഈ വിജയത്തോടെ റോയൽസ് പോയിന്റ് പട്ടികയിൽ മൂന്നാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ബ്ലോക്ക്ബസ്റ്റർ ചിത്രമായ 'അയല'യുടെ തുടർചിത്രം അടുത്ത മാസം തന്നെ തിരക്കഥ എഴുതാൻ തുടങ്ങുമെന്ന് സംവിധായകൻ ഹനീഫ് അദ്ദേനിപ്പ് തിരിച്ചറിഞ്ഞു. പ്രധാന കഥാപാത്രങ്ങളായ ഫഹദ് ഫാസിലും നസ്ലിയ എയിമും തിരിച്ചെത്തുമെന്നും അദ്ദേഹം സ്ഥിരീകരിച്ചു. ആദ്യ ചിത്രത്തിന്റെ വിജയം കാരണം ആരാധകർ ഈ പ്രോജക്റ്റിനെ കാത്തിരിക്കുന്നു.,0,deepseek
"പ്രശസ്ത സംവിധായിക ഗൗതം വാസുദേവ് മേനോൻ അവതരിപ്പിക്കുന്ന പുതിയ ചലച്ചിത്രം 'മലർവാടി' ഈ വർഷം ഓണത്തിന് റിലീസ് ചെയ്യും. മുകേഷ്, കീർത്തി സുരേഷ് എന്നിവരാണ് ചിത്രത്തിലെ പ്രധಾನ കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നത്. ഈ റൊമാന്റിക് ഡ്രാമ ചിത്രം ശ്രീനിവാസൻ ആർ. ഭഗത് സംവിധാനം ചെയ്യുന്നു.",0,deepseek
